SampleID,Replicate,FieldID,Site,Area,Initials,Year,Month,Day,Condition,Lat,Long,Geno.Sp,Cytb_Sp
S21_3353,None,20210826-JK-492,STMA,Urban,JK,2021,8,26,fresh,37.734636,-122.421051,coyote,NA
S21_3354,None,20210826-JK-493,STMA,Urban,JK,2021,8,26,fresh,37.734636,-122.421051,coyote,NA
S21_3355,None,20210827-JK-494,STMA,Urban,JK,2021,8,27,fresh,37.734636,-122.421051,coyote,NA
S21_3356,None,20210827-JK-495,STMA,Urban,JK,2021,8,27,fresh,37.734636,-122.421051,NA,NA
S21_3357,None,20210827-JK-496,STMA,Urban,JK,2021,8,27,fresh,37.734636,-122.421051,coyote,NA
S21_3358,None,20210828-JK-497,GGPE,Urban,JK,2021,8,28,fresh,37.768042,-122.476381,NA,NA
S21_3359,None,20210828-JK-498,STMA,Urban,JK,2021,8,28,fresh,37.734636,-122.421051,coyote,NA
S21_3360,None,20210828-JK-499,STMA,Urban,JK,2021,8,28,fresh,37.734636,-122.421051,coyote,NA
S21_3361,None,20210828-JK-500,STMA,Urban,JK,2021,8,28,fresh,37.734636,-122.421051,NA,NA
S21_3362,None,20210828-JK-501,STMA,Urban,JK,2021,8,28,fresh,37.734636,-122.421051,coyote,NA
S21_3363,None,20210828-JK-502,STMA,Urban,JK,2021,8,28,fresh,37.734636,-122.421051,coyote,NA
S21_3364,None,20210829-JK-503,STMA,Urban,JK,2021,8,29,fresh,37.734636,-122.421051,coyote,NA
S21_3365,None,20210829-JK-504,STMA,Urban,JK,2021,8,29,fresh,37.734636,-122.421051,NA,NA
S21_3366,None,20210829-JK-505,STMA,Urban,JK,2021,8,29,fresh,37.734636,-122.421051,coyote,NA
S21_3367,None,20210829-JK-506,STMA,Urban,JK,2021,8,29,fresh,37.734636,-122.421051,coyote,NA
S21_3368,None,20210829-JK-507,STMA,Urban,JK,2021,8,29,fresh,37.734636,-122.421051,NA,NA
S21_3369,None,20210829-JK-508,SFGC,Urban,JK,2021,8,29,fresh,37.710304,-122.477567,NA,NA
S21_3370,None,20210830-JK-509,STMA,Urban,JK,2021,8,30,fresh,37.734636,-122.421051,NA,NA
S21_3371,None,20210830-JK-510,STMA,Urban,JK,2021,8,30,fresh,37.734636,-122.421051,NA,NA
S21_3372,None,20210830-JK-511,STMA,Urban,JK,2021,8,30,fresh,37.734636,-122.421051,NA,NA
S21_3373,None,20210830-JK-512,STMA,Urban,JK,2021,8,30,fresh,37.734636,-122.421051,NA,NA
S21_3374,None,20210830-JK-513,STMA,Urban,JK,2021,8,30,fresh,37.734636,-122.421051,NA,NA
S21_3375,None,20210830-JK-514,STMA,Urban,JK,2021,8,30,fresh,37.734636,-122.421051,NA,NA
S21_3376,None,20210830-JK-515,STMA,Urban,JK,2021,8,30,fresh,37.734636,-122.421051,NA,NA
S21_3377,None,20210830-JK-516,STMA,Urban,JK,2021,8,30,fresh,37.734636,-122.421051,NA,NA
S21_3378,None,20210830-JK-517,STMA,Urban,JK,2021,8,30,fresh,37.734636,-122.421051,NA,NA
S21_3379,None,20210830-JK-518,STMA,Urban,JK,2021,8,30,fresh,37.734636,-122.421051,NA,NA
S21_3380,None,20210830-JK-519,STMA,Urban,JK,2021,8,30,fresh,37.734636,-122.421051,coyote,NA
S21_3381,None,20210831-JK-520,HYDE,Urban,JK,2021,8,31,fresh,37.804161,-122.420974,NA,NA
S21_3382,None,20210831-JK-521,STMA,Urban,JK,2021,8,31,fresh,37.734636,-122.421051,coyote,NA
S21_3383,None,20210831-JK-522,STMA,Urban,JK,2021,8,31,fresh,37.734636,-122.421051,NA,NA
S21_3384,None,20210831-JK-523,STFA,Urban,JK,2021,8,31,<2 days,37.73783347,-122.4709839,coyote,NA
S21_3385,None,20210831-JK-524,GGPE,Urban,JK,2021,8,31,fresh,37.769172,-122.470325,NA,NA
S21_3386,None,20210901-JK-525,TWIN,Urban,JK,2021,9,1,fresh,37.752554,-122.447492,NA,NA
S21_3387,None,20210902-JK-526,TGPH,Urban,JK,2021,9,2,fresh,37.802864,-122.406001,coyote,NA
S21_3388,None,20210902-JK-527,HYDE,Urban,JK,2021,9,2,not fresh,37.804161,-122.420974,dog,NA
S21_3389,None,20210902-JK-528,GGPE,Urban,JK,2021,9,2,fresh,37.768042,-122.476381,NA,NA
S21_3390,None,20210901-JK-529,STMA,Urban,JK,2021,9,1,fresh,37.734636,-122.421051,coyote,NA
S21_3391,None,20210901-JK-530,STMA,Urban,JK,2021,9,1,fresh,37.734636,-122.421051,coyote,NA
S21_3392,None,20210902-JK-531,GLEN,Urban,JK,2021,9,2,fresh,37.742249,-122.442412,NA,NA
S21_3393,None,20210904-JK-532,TGPH,Urban,JK,2021,9,4,fresh,37.802864,-122.406001,coyote,NA
S21_3394,None,20210904-JK-533,GLEN,Urban,JK,2021,9,4,fresh,37.742249,-122.442412,coyote,NA
S21_3395,None,20210904-JK-534,STFA,Urban,JK,2021,9,4,fresh,37.73783347,-122.4709839,coyote,NA
S21_3396,None,20210904-JK-535,STFA,Urban,JK,2021,9,4,fresh,37.73783347,-122.4709839,NA,NA
S21_3397,None,20210904-JK-536,STMA,Urban,JK,2021,9,4,fresh,37.734636,-122.421051,NA,NA
S21_3398,None,20210904-JK-537,STMA,Urban,JK,2021,9,4,fresh,37.734636,-122.421051,coyote,NA
S21_3399,None,20210904-JK-538,STMA,Urban,JK,2021,9,4,fresh,37.734636,-122.421051,NA,NA
S21_3400,None,20210904-JK-542,SFGC,Urban,JK,2021,9,4,fresh,37.710304,-122.477567,NA,NA
S21_3401,None,20210905-JK-543,SFGC,Urban,JK,2021,9,5,fresh,37.710304,-122.477567,NA,NA
S21_3402,None,20210905-JK-544,GGPE,Urban,JK,2021,9,5,fresh,37.769172,-122.470325,coyote,NA
S21_3403,None,20210905-JK-545,BERN,Urban,JK,2021,9,5,fresh,37.743102,-122.413843,coyote,NA
S21_3404,None,20210905-JK-546,SFGC,Urban,JK,2021,9,5,fresh,37.710304,-122.477567,NA,NA
S21_3405,None,20210905-JK-547,STFA,Urban,JK,2021,9,5,fresh,37.73783347,-122.4709839,coyote,NA
S21_3406,None,20210905-JK-548,STFA,Urban,JK,2021,9,5,fresh,37.73783347,-122.4709839,NA,NA
S21_3407,None,20210905-JK-549,STFA,Urban,JK,2021,9,5,fresh,37.73783347,-122.4709839,coyote,NA
S21_3408,None,20210905-JK-550,STFA,Urban,JK,2021,9,5,fresh,37.73783347,-122.4709839,coyote,NA
S21_3409,None,20210906-JK-551,GLEN,Urban,JK,2021,9,6,fresh,37.742249,-122.442412,NA,NA
S21_3410,None,20210907-JK-552,HYDE,Urban,JK,2021,9,7,fresh,37.804161,-122.420974,coyote,NA
S21_3411,None,20210907-JK-553,STMA,Urban,JK,2021,9,7,fresh,37.734636,-122.421051,coyote,NA
S21_3412,None,20210907-JK-554,STMA,Urban,JK,2021,9,7,fresh,37.734636,-122.421051,NA,NA
S21_3413,None,20210907-JK-555,STMA,Urban,JK,2021,9,7,fresh,37.734636,-122.421051,NA,NA
S21_3414,None,20210907-JK-556,FTFU,Urban,JK,2021,9,7,fresh,37.718948,-122.502805,coyote,NA
S21_3415,None,20210908-JK-558,GLEN,Urban,JK,2021,9,8,<2 days,37.742249,-122.442412,NA,NA
S21_3416,None,20210909-JK-559,STGV,Urban,JK,2021,9,9,fresh,37.736086,-122.487852,coyote,NA
S21_3417,None,20210909-JK-560,STFA,Urban,JK,2021,9,9,fresh,37.73783347,-122.4709839,coyote,NA
S21_3418,None,20210909-JK-561,GLEN,Urban,JK,2021,9,9,<2 days,37.742249,-122.442412,coyote,NA
S21_3419,None,20210911-JK-562,SFGC,Urban,JK,2021,9,11,fresh,37.710304,-122.477567,NA,NA
S21_3420,None,20210911-JK-563,SFGC,Urban,JK,2021,9,11,fresh,37.710304,-122.477567,NA,NA
S21_3421,None,20210912-JK-564,GGPE,Urban,JK,2021,9,12,fresh,37.768042,-122.476381,coyote,NA
S21_3422,None,20210912-JK-565,STGV,Urban,JK,2021,9,12,fresh,37.736086,-122.487852,NA,NA
S21_3423,None,20210912-JK-566,STFA,Urban,JK,2021,9,12,fresh,37.73783347,-122.4709839,coyote,NA
S21_3424,None,20210913-JK-567,STGV,Urban,JK,2021,9,13,fresh,37.736086,-122.487852,NA,NA
S21_3425,None,20210913-JK-568,STGV,Urban,JK,2021,9,13,fresh,37.736086,-122.487852,NA,NA
S21_3426,None,20210914-JK-569,GLEN,Urban,JK,2021,9,14,<2 days,37.742249,-122.442412,NA,NA
S21_4894,None,20210916-JK-570,GLEN,Urban,JK,2021,9,16,fresh,37.742249,-122.442412,NA,NA
S21_4895,None,20210916-JK-571,GLEN,Urban,JK,2021,9,16,fresh,37.742249,-122.442412,NA,NA
S21_4896,None,20210917-JK-572,HYDE,Urban,JK,2021,9,17,fresh,37.804161,-122.420974,coyote,NA
S21_4897,None,20210917-JK-573,HYDE,Urban,JK,2021,9,17,fresh,37.804161,-122.420974,NA,NA
S21_4898,None,20210917-JK-574,HYDE,Urban,JK,2021,9,17,fresh,37.804161,-122.420974,coyote,NA
S21_4899,None,20210917-JK-575,HYDE,Urban,JK,2021,9,17,<2 days,37.804161,-122.420974,coyote,NA
S21_4900,None,20210918-JK-576,STMA,Urban,JK,2021,9,18,fresh,37.734636,-122.421051,NA,NA
S21_4901,None,20210918-JK-577,GLEN,Urban,JK,2021,9,18,<2 days,37.742249,-122.442412,coyote,NA
S21_4902,None,20210918-JK-578,GLEN,Urban,JK,2021,9,18,<2 days,37.742249,-122.442412,coyote,NA
S21_4903,None,20210918-JK-579,GLEN,Urban,JK,2021,9,18,fresh,37.742249,-122.442412,NA,NA
S21_4904,None,20210920-JK-580,HYDE,Urban,JK,2021,9,20,fresh,37.804161,-122.420974,NA,NA
S21_4905,None,20210920-JK-581,GLEN,Urban,JK,2021,9,20,fresh,37.742249,-122.442412,coyote,NA
S21_4906,None,20210920-JK-582,GGPE,Urban,JK,2021,9,20,fresh,37.768042,-122.476381,coyote,NA
S21_4907,None,20210920-JK-583,HYDE,Urban,JK,2021,9,20,<2 days,37.804161,-122.420974,coyote,NA
S21_4908,None,20210921-JK-584,HYDE,Urban,JK,2021,9,21,fresh,37.804161,-122.420974,coyote,NA
S21_4909,None,20210921-JK-585,HYDE,Urban,JK,2021,9,21,fresh,37.804161,-122.420974,coyote,NA
S21_4910,None,20210922-JK-586,GLEN,Urban,JK,2021,9,22,fresh,37.742249,-122.442412,coyote,NA
S21_4911,None,20210923-JK-587,HYDE,Urban,JK,2021,9,23,fresh,37.804161,-122.420974,coyote,NA
S21_4912,None,20210924-JK-588,HYDE,Urban,JK,2021,9,24,fresh,37.804161,-122.420974,coyote,NA
S21_4913,None,20210924-JK-589,HYDE,Urban,JK,2021,9,24,<2 days,37.804161,-122.420974,NA,NA
S21_4914,None,20210924-JK-590,HYDE,Urban,JK,2021,9,24,fresh,37.804161,-122.420974,NA,NA
S21_4915,None,20210924-JK-591,STFA,Urban,JK,2021,9,24,<2 days,37.73783347,-122.4709839,coyote,NA
S21_4916,None,20210924-JK-592,STFA,Urban,JK,2021,9,24,<2 days,37.73783347,-122.4709839,coyote,NA
S21_4917,None,20210924-JK-593,GLEN,Urban,JK,2021,9,24,fresh,37.742249,-122.442412,coyote,NA
S21_4918,None,20210924-JK-594,GLEN,Urban,JK,2021,9,24,fresh,37.742249,-122.442412,coyote,NA
S21_4919,None,20210924-JK-595,GLEN,Urban,JK,2021,9,24,fresh,37.742249,-122.442412,coyote,NA
S21_4920,None,20210924-JK-596,GLEN,Urban,JK,2021,9,24,fresh,37.742249,-122.442412,coyote,NA
S21_4921,None,20210925-JK-597,STMA,Urban,JK,2021,9,25,fresh,37.734636,-122.421051,coyote,NA
S21_4922,None,20210925-JK-598,STFA,Urban,JK,2021,9,25,fresh,37.73783347,-122.4709839,coyote,NA
S21_4923,None,20210926-JK-599,STMA,Urban,JK,2021,9,26,fresh,37.734636,-122.421051,coyote,NA
S21_4924,None,20210926-JK-600,STMA,Urban,JK,2021,9,26,fresh,37.734636,-122.421051,NA,NA
S21_4925,None,20210926-JK-601,STMA,Urban,JK,2021,9,26,fresh,37.734636,-122.421051,coyote,NA
S21_4926,None,20210927-JK-602,HYDE,Urban,JK,2021,9,27,<2 days,37.804161,-122.420974,coyote,NA
S21_4927,None,20210927-JK-603,HYDE,Urban,JK,2021,9,27,<2 days,37.804161,-122.420974,coyote,NA
S21_4928,None,20210927-JK-604,HYDE,Urban,JK,2021,9,27,<2 days,37.804161,-122.420974,coyote,NA
S21_4929,None,20210927-JK-605,HYDE,Urban,JK,2021,9,27,<2 days,37.804161,-122.420974,coyote,NA
S21_4930,None,20210927-JK-607,HYDE,Urban,JK,2021,9,27,<2 days,37.804161,-122.420974,coyote,NA
S21_4931,None,20210929-JK-608,BERN,Urban,JK,2021,9,29,fresh,37.738816,-122.421488,coyote,NA
S21_4932,None,20210929-JK-609,BERN,Urban,JK,2021,9,29,fresh,37.738816,-122.421488,NA,NA
S21_4933,None,20210929-JK-610,BERN,Urban,JK,2021,9,29,fresh,37.738816,-122.421488,coyote,NA
S21_4934,None,20210929-JK-611,BERN,Urban,JK,2021,9,29,fresh,37.743102,-122.413843,coyote,NA
S21_4935,None,20210929-JK-612,BERN,Urban,JK,2021,9,29,fresh,37.743102,-122.413843,coyote,NA
S21_4936,None,20210930-JK-613,HYDE,Urban,JK,2021,9,30,fresh,37.804161,-122.420974,NA,NA
S21_4937,None,20210930-JK-614,HYDE,Urban,JK,2021,9,30,fresh,37.804161,-122.420974,coyote,NA
S21_4938,None,20210930-JK-615,STGV,Urban,JK,2021,9,30,fresh,37.736086,-122.487852,coyote,NA
S21_4939,None,20210930-JK-616,STGV,Urban,JK,2021,9,30,fresh,37.736086,-122.487852,NA,NA
S21_4940,None,20211001-JK-617,GLEN,Urban,JK,2021,10,1,fresh,37.742249,-122.442412,coyote,NA
S21_4941,None,20211004-JK-618,STMA,Urban,JK,2021,10,4,fresh,37.734636,-122.421051,coyote,NA
S21_4942,None,20211005-JK-619,BERN,Urban,JK,2021,10,5,fresh,37.743102,-122.413843,NA,NA
S21_4943,None,20211004-JK-620,HYDE,Urban,JK,2021,10,4,fresh,37.804161,-122.420974,NA,NA
S21_4944,None,20211004-JK-621,HYDE,Urban,JK,2021,10,4,<2 days,37.804161,-122.420974,coyote,NA
S21_4945,None,20211004-JK-622,HYDE,Urban,JK,2021,10,4,fresh,37.804161,-122.420974,NA,NA
S21_4946,None,20211004-JK-623,SFGC,Urban,JK,2021,10,4,fresh,37.710304,-122.477567,coyote,NA
S21_4947,None,20211005-JK-624,BERN,Urban,JK,2021,10,5,fresh,37.743102,-122.413843,coyote,NA
S21_4948,None,20211006-JK-625,HYDE,Urban,JK,2021,10,6,fresh,37.804161,-122.420974,coyote,NA
S21_4949,None,20211006-JK-626,HYDE,Urban,JK,2021,10,6,fresh,37.804161,-122.420974,coyote,NA
S21_4950,None,20211006-JK-627,HYDE,Urban,JK,2021,10,6,fresh,37.804161,-122.420974,coyote,NA
S21_4951,None,20211006-JK-628,HYDE,Urban,JK,2021,10,6,fresh,37.804161,-122.420974,coyote,NA
S21_4952,None,20211006-JK-629,HYDE,Urban,JK,2021,10,6,fresh,37.804161,-122.420974,NA,NA
S21_4953,None,20211006-JK-630,HYDE,Urban,JK,2021,10,6,fresh,37.804161,-122.420974,coyote,NA
S21_4954,None,20211007-JK-631,HYDE,Urban,JK,2021,10,7,fresh,37.804161,-122.420974,coyote,NA
S21_4955,None,20211007-JK-632,HYDE,Urban,JK,2021,10,7,fresh,37.804161,-122.420974,coyote,NA
S21_4956,None,20211007-JK-633,HYDE,Urban,JK,2021,10,7,fresh,37.804161,-122.420974,coyote,NA
S21_4957,None,20211007-JK-634,HYDE,Urban,JK,2021,10,7,fresh,37.804161,-122.420974,coyote,NA
S21_4958,None,20211008-JK-635,STMA,Urban,JK,2021,10,8,fresh,37.734636,-122.421051,NA,NA
S21_4959,None,20211008-JK-636,STMA,Urban,JK,2021,10,8,fresh,37.734636,-122.421051,NA,NA
S21_4960,None,20211009-JK-637,BERN,Urban,JK,2021,10,9,fresh,37.743102,-122.413843,NA,NA
S21_4961,None,20211009-JK-638,GGPE,Urban,JK,2021,10,9,fresh,37.768042,-122.476381,coyote,NA
S21_4962,None,20211009-JK-639,HYDE,Urban,JK,2021,10,9,fresh,37.804161,-122.420974,coyote,NA
S21_4963,None,20211009-JK-640,HYDE,Urban,JK,2021,10,9,fresh,37.804161,-122.420974,coyote,NA
S21_4964,None,20211009-JK-641,HYDE,Urban,JK,2021,10,9,fresh,37.804161,-122.420974,coyote,NA
S21_4965,None,20211009-JK-642,HYDE,Urban,JK,2021,10,9,fresh,37.804161,-122.420974,coyote,NA
S21_4966,None,20211009-JK-643,HYDE,Urban,JK,2021,10,9,fresh,37.804161,-122.420974,NA,NA
S21_4967,None,20211009-JK-644,HYDE,Urban,JK,2021,10,9,fresh,37.804161,-122.420974,coyote,NA
S21_4968,None,20211009-JK-645,HYDE,Urban,JK,2021,10,9,fresh,37.804161,-122.420974,coyote,NA
S21_4969,None,20211009-JK-646,HYDE,Urban,JK,2021,10,9,fresh,37.804161,-122.420974,NA,NA
S21_4970,None,20211010-JK-647,STMA,Urban,JK,2021,10,10,fresh,37.734636,-122.421051,coyote,NA
S21_4971,None,20211018-JK-648,STMA,Urban,JK,2021,10,18,fresh,37.734636,-122.421051,NA,NA
S21_4972,None,20211009-JK-649,HYDE,Urban,JK,2021,10,9,fresh,37.804161,-122.420974,coyote,NA
S21_4973,None,20211009-JK-650,HYDE,Urban,JK,2021,10,9,fresh,37.804161,-122.420974,NA,NA
S21_4974,None,20211009-JK-651,HYDE,Urban,JK,2021,10,9,fresh,37.804161,-122.420974,NA,NA
S21_4975,None,20211009-JK-652,HYDE,Urban,JK,2021,10,9,fresh,37.804161,-122.420974,coyote,NA
S21_4976,None,20211009-JK-653,HYDE,Urban,JK,2021,10,9,fresh,37.804161,-122.420974,NA,NA
S21_4977,None,20211009-JK-654,HYDE,Urban,JK,2021,10,9,fresh,37.804161,-122.420974,NA,NA
S21_4978,None,20211009-JK-655,HYDE,Urban,JK,2021,10,9,fresh,37.804161,-122.420974,NA,NA
S21_4979,None,20211021-JK-656,STMA,Urban,JK,2021,10,21,fresh,37.734636,-122.421051,NA,NA
S21_4980,None,20211020-JK-657,HYDE,Urban,JK,2021,10,20,fresh,37.804161,-122.420974,NA,NA
S21_4981,None,20211020-JK-658,HYDE,Urban,JK,2021,10,20,fresh,37.804161,-122.420974,coyote,NA
S21_4982,None,20211020-JK-659,HYDE,Urban,JK,2021,10,20,fresh,37.804161,-122.420974,NA,NA
S21_4983,None,20211020-JK-660,HYDE,Urban,JK,2021,10,20,fresh,37.804161,-122.420974,coyote,NA
S21_4984,None,20211021-JK-661,HYDE,Urban,JK,2021,10,21,fresh,37.804161,-122.420974,coyote,NA
S21_4985,None,20211021-JK-662,HYDE,Urban,JK,2021,10,21,fresh,37.804161,-122.420974,NA,NA
S21_4986,None,20211021-JK-663,HYDE,Urban,JK,2021,10,21,fresh,37.804161,-122.420974,coyote,NA
S21_4987,None,20211022-JK-664,BERN,Urban,JK,2021,10,22,fresh,37.743102,-122.413843,coyote,NA
S21_4988,None,20211022-JK-665,GGPE,Urban,JK,2021,10,22,fresh,37.768042,-122.476381,coyote,NA
S21_4989,None,20211022-JK-666,GGPE,Urban,JK,2021,10,22,fresh,37.768042,-122.476381,NA,NA
S21_4990,None,20211024-JK-667,SFGC,Urban,JK,2021,10,24,fresh,37.710304,-122.477567,NA,NA
S21_4991,None,20211025-JK-668,BERN,Urban,JK,2021,10,25,fresh,37.743102,-122.413843,NA,NA
S21_4992,None,20211025-JK-669,BERN,Urban,JK,2021,10,25,fresh,37.743102,-122.413843,coyote,NA
S21_4993,None,20211026-JK-670,HYDE,Urban,JK,2021,10,26,fresh,37.804161,-122.420974,NA,NA
S21_4994,None,20211026-JK-671,BERN,Urban,JK,2021,10,26,fresh,37.743102,-122.413843,NA,NA
S21_4995,None,20211026-JK-672,GGPE,Urban,JK,2021,10,26,fresh,37.768042,-122.476381,coyote,NA
S21_4996,None,20211027-JK-673,HYDE,Urban,JK,2021,10,27,fresh,37.804161,-122.420974,NA,NA
S21_4997,None,20211027-JK-674,STFA,Urban,JK,2021,10,27,fresh,37.73783347,-122.4709839,coyote,NA
S21_4998,None,20211030-JK-675,STFA,Urban,JK,2021,10,30,fresh,37.73783347,-122.4709839,NA,NA
S21_4999,None,20211101-JK-679,STMA,Urban,JK,2021,11,1,fresh,37.734636,-122.421051,coyote,NA
S21_5000,None,20211101-JK-680,STMA,Urban,JK,2021,11,1,fresh,37.734636,-122.421051,coyote,NA
S21_5001,None,20211101-JK-681,STMA,Urban,JK,2021,11,1,fresh,37.734636,-122.421051,NA,NA
S21_5002,None,20211101-JK-682,STFA,Urban,JK,2021,11,1,fresh,37.73783347,-122.4709839,coyote,NA
S21_5003,None,20211101-JK-683,GLEN,Urban,JK,2021,11,1,fresh,37.742249,-122.442412,NA,NA
S21_5004,None,20211101-JK-684,GLEN,Urban,JK,2021,11,1,fresh,37.742249,-122.442412,NA,NA
S21_5005,None,20211101-JK-685,GLEN,Urban,JK,2021,11,1,fresh,37.742249,-122.442412,NA,NA
S21_5006,None,20211102-JK-686,STMA,Urban,JK,2021,11,2,fresh,37.734636,-122.421051,NA,NA
S21_5007,None,20211102-JK-687,TGPH,Urban,JK,2021,11,2,fresh,37.802864,-122.406001,NA,NA
S21_5008,None,20211102-JK-688,STFA,Urban,JK,2021,11,2,fresh,37.73783347,-122.4709839,coyote,NA
S21_5009,None,20211102-JK-689,BERN,Urban,JK,2021,11,2,fresh,37.743102,-122.413843,NA,NA
S21_5010,None,20211103-JK-690,GGPE,Urban,JK,2021,11,3,fresh,37.768042,-122.476381,NA,NA
S21_5011,None,20211103-JK-691,BERN,Urban,JK,2021,11,3,fresh,37.743102,-122.413843,coyote,NA
S21_5012,None,20211110-TC-01,SFGC,Urban,TC,2021,11,10,fresh,37.71125,-122.48308,coyote,NA
S21_5013,None,20211110-TC-02,SFGC,Urban,TC,2021,11,10,unknown,37.71157,-122.48302,NA,NA
S21_5014,None,20210929-MIR-01,GGPW,Urban,MIR,2021,9,29,fresh,37.767117,-122.501172,coyote,NA
S21_5015,None,20210921-SR-01,GGPE,Urban,SR,2021,9,21,fresh,37.772728,-122.457467,coyote,NA
S21_5016,None,20210923-SR-02,GGPE,Urban,SR,2021,9,23,fresh,37.773808,-122.459695,NA,NA
S21_5017,None,20211002-SR-03,GGPE,Urban,SR,2021,10,2,fresh,37.773831,-122.459404,coyote,NA
S21_5018,None,20211110-TC-03,CHP,Urban,TC,2021,11,10,unknown,37.76486,-122.43816,NA,NA
S21_5019,None,20211110-TC-04,CHP,Urban,TC,2021,11,10,unknown,37.76518,-122.43886,NA,NA
S21_5020,None,20211111-TC-01,OLYM,Urban,TC,2021,11,11,fresh,37.70442,-122.48867,coyote,NA
S21_5021,None,20211111-TC-02,LEND,Urban,TC,2021,11,11,unknown,37.78166,-122.50863,NA,NA
S21_5022,None,20211111-TC-03,LEND,Urban,TC,2021,11,11,unknown,37.78288,-122.509,NA,NA
RS21_5023,None,20211111-TC-04,LEND,Urban,TC,2021,11,11,fresh,37.78312,-122.50264,NA,NA
RS21_5024,None,20211111-TC-05,LEND,Urban,TC,2021,11,11,fresh,37.78272,-122.50279,NA,NA
S21_5025,None,20211111-TC-06,LAGU,Urban,TC,2021,11,11,fresh,37.74784,-122.45384,coyote,NA
S21_5026,None,20211111-TC-07,LAGU,Urban,TC,2021,11,11,fresh,37.74891,-122.45488,coyote,NA
S21_5027,None,20211111-TC-08,LAGU,Urban,TC,2021,11,11,fresh,37.74923,-122.45522,coyote,NA
S21_5028,None,20211111-TC-09,LAGU,Urban,TC,2021,11,11,<2 days,37.74965,-122.45499,NA,NA
RS21_5029,None,20211111-TC-10,LAGU,Urban,TC,2021,11,11,fresh,37.74963,-122.45541,NA,NA
RS21_5030,None,20211111-TC-11,LAGU,Urban,TC,2021,11,11,fresh,37.74964,-122.45541,coyote,NA
RS21_5031,None,20211111-TC-12,LAGU,Urban,TC,2021,11,11,<2 days,37.74968,-122.45546,coyote,NA
S21_5032,None,20211111-TC-13,GLEN,Urban,TC,2021,11,11,fresh,37.74281,-122.4426,coyote,NA
S21_5033,None,20211111-TC-14,GLEN,Urban,TC,2021,11,11,fresh,37.74264,-122.44249,NA,NA
RS21_5034,None,20211111-TC-15,GLEN,Urban,TC,2021,11,11,<2 days,37.74259,-122.44249,NA,NA
S21_5035,None,20210915-GD-01,PRES,Urban,GD,2021,9,15,<2 days,37.792269,-122.457743,NA,NA
S21_5036,None,20210916-GD-01,PRES,Urban,GD,2021,9,16,<2 days,37.798715,-122.47449,NA,NA
RS21_5037,None,20210916-GD-02,PRES,Urban,GD,2021,9,16,fresh,37.79518056,-122.4727778,NA,NA
S21_5038,None,20210919-GD-01,PRES,Urban,GD,2021,9,19,fresh,37.79841944,-122.4687278,NA,NA
S21_5039,None,20210919-GD-02,PRES,Urban,GD,2021,9,19,fresh,37.79658889,-122.4514306,NA,NA
S21_5040,None,20210921-GD-01,PRES,Urban,GD,2021,9,21,<2 days,37.79703056,-122.4677361,NA,NA
S21_5041,None,20210921-GD-02,PRES,Urban,GD,2021,9,21,fresh,37.79703056,-122.4677361,coyote,NA
S21_5042,None,20210921-GD-03,PRES,Urban,GD,2021,9,21,fresh,37.79703056,-122.4677361,coyote,NA
S21_5043,None,20210922-GD-01,PRES,Urban,GD,2021,9,22,fresh,37.79502778,-122.4719472,NA,NA
S21_5044,None,20210922-GD-02,PRES,Urban,GD,2021,9,22,fresh,37.79451667,-122.4736944,coyote,NA
S21_5045,None,20210926-GD-01,PRES,Urban,GD,2021,9,26,fresh,37.79472222,-122.4711389,coyote,NA
RS21_5046,None,20210926-GD-02,PRES,Urban,GD,2021,9,26,<2 days,37.79472222,-122.4711389,NA,NA
S21_5047,None,20210926-GD-03,PRES,Urban,GD,2021,9,26,fresh,37.79472222,-122.4711389,NA,NA
S21_5048,None,20210930-GD-01,PRES,Urban,GD,2021,9,30,<2 days,37.79669444,-122.4530861,NA,NA
S21_5049,None,20211006-GD-01,PRES,Urban,GD,2021,10,6,fresh,37.79556389,-122.4693222,dog,NA
S21_5050,None,20211006-GD-02,PRES,Urban,GD,2021,10,6,<2 days,37.79586111,-122.468025,coyote,NA
RS21_5051,None,20211012-GD-01,PRES,Urban,GD,2021,10,12,<2 days,37.799325,-122.4528972,NA,NA
S21_5052,None,20211016-GD-01,PRES,Urban,GD,2021,10,16,<2 days,37.80164722,-122.4751139,coyote,NA
S21_5053,None,20211018-GD-01,PRES,Urban,GD,2021,10,18,<2 days,37.79520278,-122.4697417,NA,NA
RS21_5054,None,20211020-GD-01,PRES,Urban,GD,2021,10,20,not fresh,37.79161944,-122.4601278,NA,NA
RS21_5055,None,20211022-GD-01,PRES,Urban,GD,2021,10,22,fresh,37.79359444,-122.4570472,NA,NA
S21_5056,None,20211026-GD-01,PRES,Urban,GD,2021,10,26,fresh,37.80172222,-122.4739917,coyote,NA
S21_5057,None,20211027-GD-01,PRES,Urban,GD,2021,10,27,fresh,37.80036111,-122.4741583,coyote,NA
S21_5058,None,20211027-GD-02,PRES,Urban,GD,2021,10,27,fresh,37.79914444,-122.4738472,coyote,NA
S21_5059,None,20211101-GD-01,PRES,Urban,GD,2021,11,1,<2 days,37.79339722,-122.4597389,NA,NA
S21_5060,None,20211101-GD-02,PRES,Urban,GD,2021,11,1,<2 days,37.79339722,-122.4597389,NA,NA
S21_5061,None,20211102-GD-01,PRES,Urban,GD,2021,11,2,fresh,37.79984167,-122.4741583,coyote,NA
