"SampleID","imperv_prop_500m","mean_imperv_pct_500m","imperv_prop_1km","mean_imperv_pct_1km"
"S22_1013",0.810308749270889,81.0308749270889,0.828620444540318,82.8620444540318
"S22_1014",0.810308749270889,81.0308749270889,0.828620444540318,82.8620444540318
"S22_1015",0.810308749270889,81.0308749270889,0.828620444540318,82.8620444540318
"S21_4999",0.632629086678192,63.2629086678192,0.684855701460165,68.4855701460165
"S21_5000",0.632629086678192,63.2629086678192,0.684855701460165,68.4855701460165
"S21_5020",0.365916747125397,36.5916747125397,0.39959686974175,39.959686974175
"S21_5025",0.549470415764306,54.9470415764306,0.499734682875023,49.9734682875023
"S21_3234",0.579637463011747,57.9637463011747,0.581517636275603,58.1517636275603
"S21_3166",0.633033340995042,63.3033340995042,0.684338459570623,68.4338459570623
"S21_3167",0.632605626871236,63.2605626871236,0.684550238414181,68.4550238414181
"S21_3295",0.601965504119563,60.1965504119563,0.718641725580477,71.8641725580477
"S21_3384",0.579637463011747,57.9637463011747,0.581517636275603,58.1517636275603
"S21_3244",0.382430190447454,38.2430190447454,0.407212127328995,40.7212127328995
"S21_3253",0.643913175724663,64.3913175724663,0.693656087143955,69.3656087143955
"S21_4899",0.795059719418647,79.5059719418647,0.782176360394833,78.2176360394833
"S21_4981",0.795059719418647,79.5059719418647,0.782176360394833,78.2176360394833
"S21_4983",0.795059719418647,79.5059719418647,0.782176360394833,78.2176360394833
"S21_4984",0.795059719418647,79.5059719418647,0.782176360394833,78.2176360394833
"S21_4986",0.795059719418647,79.5059719418647,0.782176360394833,78.2176360394833
"S21_4987",0.601965504119563,60.1965504119563,0.718641725580477,71.8641725580477
"S21_4988",0.327008919039769,32.7008919039769,0.498062454322732,49.8062454322732
"S21_4992",0.601965504119563,60.1965504119563,0.718641725580477,71.8641725580477
"S21_4995",0.327008919039769,32.7008919039769,0.498062454322732,49.8062454322732
"S21_5100",0.582259044992865,58.2259044992865,0.728840699990962,72.8840699990962
"S21_5101",0.632629086678192,63.2629086678192,0.684855701460165,68.4855701460165
"S21_5104",0.632629086678192,63.2629086678192,0.684855701460165,68.4855701460165
"S21_5105",0.632629086678192,63.2629086678192,0.684855701460165,68.4855701460165
"S21_5106",0.632629086678192,63.2629086678192,0.684855701460165,68.4855701460165
"S21_5117",0.442257447715702,44.2257447715702,0.534175794725685,53.4175794725685
"S21_3359",0.632629086678192,63.2629086678192,0.684855701460165,68.4855701460165
"S21_3360",0.632629086678192,63.2629086678192,0.684855701460165,68.4855701460165
"S21_3362",0.632629086678192,63.2629086678192,0.684855701460165,68.4855701460165
"S21_3363",0.632629086678192,63.2629086678192,0.684855701460165,68.4855701460165
"S21_3364",0.632629086678192,63.2629086678192,0.684855701460165,68.4855701460165
"S21_3366",0.632629086678192,63.2629086678192,0.684855701460165,68.4855701460165
"S21_3407",0.579637463011747,57.9637463011747,0.581517636275603,58.1517636275603
"S21_3408",0.579637463011747,57.9637463011747,0.581517636275603,58.1517636275603
"S21_3414",0.223826549276125,22.3826549276125,0.24300198807446,24.300198807446
"S21_3416",0.56359696641053,56.359696641053,0.591682121102649,59.1682121102648
"S21_3417",0.579637463011747,57.9637463011747,0.581517636275603,58.1517636275603
"S21_3421",0.327008919039769,32.7008919039769,0.498062454322732,49.8062454322732
"S21_3423",0.579637463011747,57.9637463011747,0.581517636275603,58.1517636275603
"S21_2385",0.444543674338696,44.4543674338696,0.523623324687801,52.3623324687801
"S21_2392",0.810308749270889,81.0308749270889,0.828620444540318,82.8620444540318
"S21_2393",0.810308749270889,81.0308749270889,0.828620444540318,82.8620444540318
"S21_2395",0.810308749270889,81.0308749270889,0.828620444540318,82.8620444540318
"S21_2396",0.442257447715702,44.2257447715702,0.534175794725685,53.4175794725685
"S21_2397",0.444147079059877,44.4147079059877,0.524073846560008,52.4073846560008
"S21_2400",0.203840777619532,20.3840777619532,0.461053096954296,46.1053096954296
"S21_2402",0.203840777619532,20.3840777619532,0.461053096954296,46.1053096954296
"S21_2403",0.203840777619532,20.3840777619532,0.461053096954296,46.1053096954296
"S21_2409",0.623126401776951,62.3126401776951,0.541741393336007,54.1741393336007
"S21_1192",0.356508458944254,35.6508458944254,0.397783659197496,39.7783659197496
"S21_1218",0.809514796299855,80.9514796299855,0.827014809977706,82.7014809977706
"S21_1272",0.270244649706765,27.0244649706765,0.328483906624664,32.8483906624664
"S21_1274",0.268980034939811,26.8980034939811,0.33187917569348,33.187917569348
"S21_1282",0.435817450076097,43.5817450076097,0.482616639860277,48.2616639860277
"S21_1287",0.284297143749945,28.4297143749945,0.328765804978669,32.8765804978669
"S21_1111",0.632460471773994,63.2460471773994,0.684430082560698,68.4430082560698
"S21_1113",0.263313796152862,26.3313796152862,0.334347205536694,33.4347205536694
"S21_1188",0.26697557591405,26.697557591405,0.330906569222689,33.0906569222689
"S21_1189",0.262734710041557,26.2734710041557,0.335097527074254,33.5097527074254
"S21_1190",0.299664942377111,29.9664942377111,0.324989917012992,32.4989917012992
"S21_1197",0.168186820203412,16.8186820203412,0.460500872380476,46.0500872380476
"S21_2411",0.203840777619532,20.3840777619532,0.461053096954296,46.1053096954296
"S21_3172",0.626665813478092,62.6665813478092,0.686661369554797,68.6661369554797
"S21_3173",0.626631549447775,62.6631549447775,0.686623507841911,68.662350784191
"S21_3169",0.623866851989613,62.3866851989613,0.686839351037923,68.6839351037923
"S21_3174",0.62701280086093,62.701280086093,0.68681606551787,68.681606551787
"S21_3185",0.453476704843167,45.3476704843167,0.511225321895225,51.1225321895225
"S21_3296",0.632629086678192,63.2629086678192,0.684855701460165,68.4855701460165
"S21_3304",0.631901279659498,63.1901279659498,0.682483735305317,68.2483735305317
